Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
trainticket-0.0.2-228066f,fdse.microservice.config,SecurityConfig,addCorsMappings,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,42
trainticket-0.0.2-228066f,fdse.microservice.config,SecurityConfig,addCorsMappings,Magic Number,The method contains a magic number: 3600,42
trainticket-0.0.2-228066f,fdse.microservice.config,SecurityConfig,configure,Long Statement,The length of the statement "httpSecurity.httpBasic().disable().csrf().disable().sessionManagement().sessionCreationPolicy(SessionCreationPolicy.STATELESS).and().authorizeRequests().antMatchers("/api/v1/basicservice/**").permitAll().antMatchers("/swagger-ui.html"`"/webjars/**"`"/images/**"`"/configuration/**"`"/swagger-resources/**"`"/v2/**").permitAll().anyRequest().authenticated().and().addFilterBefore(new JWTFilter()`UsernamePasswordAuthenticationFilter.class);" is 439.,55
trainticket-0.0.2-228066f,fdse.microservice.config,SecurityConfig,corsConfigurer,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,32
trainticket-0.0.2-228066f,fdse.microservice.config,SecurityConfig,corsConfigurer,Magic Number,The method contains a magic number: 3600,32
trainticket-0.0.2-228066f,fdse.microservice.config,SecurityConfig,addCorsMappings,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,43
trainticket-0.0.2-228066f,fdse.microservice.config,SecurityConfig,addCorsMappings,Magic Number,The method contains a magic number: 3600,43
trainticket-0.0.2-228066f,fdse.microservice.config,SecurityConfig,configure,Long Statement,The length of the statement "httpSecurity.httpBasic().disable().csrf().disable().sessionManagement().sessionCreationPolicy(SessionCreationPolicy.STATELESS).and().authorizeRequests().antMatchers("/api/v1/stationservice/**").permitAll().antMatchers(HttpMethod.POST`"/api/v1/stationservice/stations").hasAnyRole("ADMIN").antMatchers(HttpMethod.PUT`"/api/v1/stationservice/stations").hasAnyRole("ADMIN").antMatchers(HttpMethod.DELETE`"/api/v1/stationservice/stations").hasAnyRole("ADMIN").antMatchers("/swagger-ui.html"`"/webjars/**"`"/images/**"`"/configuration/**"`"/swagger-resources/**"`"/v2/**").permitAll().anyRequest().authenticated().and().addFilterBefore(new JWTFilter()`UsernamePasswordAuthenticationFilter.class);" is 691.,56
trainticket-0.0.2-228066f,fdse.microservice.entity,Contacts,equals,Long Statement,The length of the statement "return name.equals(other.getName()) && accountId.equals(other.getAccountId()) && documentNumber.equals(other.getDocumentNumber())&& phoneNumber.equals(other.getPhoneNumber())&& documentType == other.getDocumentType();" is 217.,69
trainticket-0.0.2-228066f,fdse.microservice.entity,Trip,Trip,Long Parameter List,The method has 7 parameters. ,40
trainticket-0.0.2-228066f,fdse.microservice.entity,TripId,TripId,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@96c5767,17
trainticket-0.0.2-228066f,fdse.microservice.service,BasicServiceImpl,queryForStationId,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange("http://ts-station-service:12345/api/v1/stationservice/stations/id/" + stationName`HttpMethod.GET`requestEntity`Response.class);" is 178.,84
trainticket-0.0.2-228066f,fdse.microservice.service,BasicServiceImpl,checkStationExists,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange("http://ts-station-service:12345/api/v1/stationservice/stations/id/" + stationName`HttpMethod.GET`requestEntity`Response.class);" is 178.,97
trainticket-0.0.2-228066f,fdse.microservice.service,BasicServiceImpl,queryTrainType,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange("http://ts-train-service:14567/api/v1/trainservice/trains/" + trainTypeId`HttpMethod.GET`requestEntity`Response.class);" is 169.,111
trainticket-0.0.2-228066f,fdse.microservice.service,BasicServiceImpl,getRouteByRouteId,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange("http://ts-route-service:11178/api/v1/routeservice/routes/" + routeId`HttpMethod.GET`requestEntity`Response.class);" is 165.,124
trainticket-0.0.2-228066f,fdse.microservice.service,BasicServiceImpl,queryPriceConfigByRouteIdAndTrainType,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange("http://ts-price-service:16579/api/v1/priceservice/prices/" + routeId + "/"+ trainType`HttpMethod.GET`requestEntity`Response.class);" is 182.,142
trainticket-0.0.2-228066f,cancel.config,SecurityConfig,corsConfigurer,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,31
trainticket-0.0.2-228066f,cancel.config,SecurityConfig,corsConfigurer,Magic Number,The method contains a magic number: 3600,31
trainticket-0.0.2-228066f,cancel.config,SecurityConfig,addCorsMappings,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,42
trainticket-0.0.2-228066f,cancel.config,SecurityConfig,addCorsMappings,Magic Number,The method contains a magic number: 3600,42
trainticket-0.0.2-228066f,cancel.config,SecurityConfig,configure,Long Statement,The length of the statement "httpSecurity.httpBasic().disable().csrf().disable().sessionManagement().sessionCreationPolicy(SessionCreationPolicy.STATELESS).and().authorizeRequests().antMatchers("/api/v1/cancelservice/**").hasAnyRole("ADMIN"`"USER").antMatchers("/swagger-ui.html"`"/webjars/**"`"/images/**"`"/configuration/**"`"/swagger-resources/**"`"/v2/**").permitAll().anyRequest().authenticated().and().addFilterBefore(new JWTFilter()`UsernamePasswordAuthenticationFilter.class);" is 455.,55
trainticket-0.0.2-228066f,cancel.entity,Order,Order,Magic Number,The method contains a magic number: 123456789,44
trainticket-0.0.2-228066f,cancel.entity,Order,Order,Magic Number,The method contains a magic number: 5,44
trainticket-0.0.2-228066f,cancel.entity,Order,equals,Long Statement,The length of the statement "return boughtDate.equals(other.getBoughtDate()) && travelDate.equals(other.getTravelDate()) && travelTime.equals(other.getTravelTime())&& accountId.equals(other.getAccountId())&& contactsName.equals(other.getContactsName())&& contactsDocumentNumber.equals(other.getContactsDocumentNumber())&& documentType == other.getDocumentType() && trainNumber.equals(other.getTrainNumber()) && coachNumber == other.getCoachNumber() && seatClass == other.getSeatClass() && seatNumber.equals(other.getSeatNumber()) && from.equals(other.getFrom()) && to.equals(other.getTo()) && status == other.getStatus() && price.equals(other.price);" is 621.,57
trainticket-0.0.2-228066f,cancel.entity,Order,setTravelTime,Magic Number,The method contains a magic number: 1970,131
trainticket-0.0.2-228066f,cancel.service,CancelServiceImpl,cancelOrder,Complex Conditional,The conditional expression order.getStatus() == OrderStatus.NOTPAID.getCode() || order.getStatus() == OrderStatus.PAID.getCode() || order.getStatus() == OrderStatus.CHANGE.getCode() is complex.,24
trainticket-0.0.2-228066f,cancel.service,CancelServiceImpl,cancelOrder,Complex Conditional,The conditional expression order.getStatus() == OrderStatus.NOTPAID.getCode() || order.getStatus() == OrderStatus.PAID.getCode() || order.getStatus() == OrderStatus.CHANGE.getCode() is complex.,24
trainticket-0.0.2-228066f,cancel.service,CancelServiceImpl,cancelOrder,Complex Method,Cyclomatic complexity of the method is 10,24
trainticket-0.0.2-228066f,cancel.service,CancelServiceImpl,cancelOrder,Long Statement,The length of the statement "if (order.getStatus() == OrderStatus.NOTPAID.getCode() || order.getStatus() == OrderStatus.PAID.getCode() || order.getStatus() == OrderStatus.CHANGE.getCode()) {" is 161.,24
trainticket-0.0.2-228066f,cancel.service,CancelServiceImpl,cancelOrder,Long Statement,The length of the statement "if (order.getStatus() == OrderStatus.NOTPAID.getCode() || order.getStatus() == OrderStatus.PAID.getCode() || order.getStatus() == OrderStatus.CHANGE.getCode()) {" is 161.,24
trainticket-0.0.2-228066f,cancel.service,CancelServiceImpl,sendEmail,Long Statement,The length of the statement "ResponseEntity<Boolean> re=restTemplate.exchange("http://ts-notification-service:17853/api/v1/notifyservice/notification/order_cancel_success"`HttpMethod.POST`requestEntity`Boolean.class);" is 188.,121
trainticket-0.0.2-228066f,cancel.service,CancelServiceImpl,calculateRefund,Magic Number,The method contains a magic number: 0.8,177
trainticket-0.0.2-228066f,cancel.service,CancelServiceImpl,cancelFromOrder,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange("http://ts-order-service:12031/api/v1/orderservice/order"`HttpMethod.PUT`requestEntity`Response.class);" is 153.,215
trainticket-0.0.2-228066f,cancel.service,CancelServiceImpl,cancelFromOtherOrder,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange("http://ts-order-other-service:12032/api/v1/orderOtherService/orderOther"`HttpMethod.PUT`requestEntity`Response.class);" is 169.,229
trainticket-0.0.2-228066f,cancel.service,CancelServiceImpl,drawbackMoney,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange("http://ts-inside-payment-service:18673/api/v1/inside_pay_service/inside_payment/drawback/" + userId + "/"+ money`HttpMethod.GET`requestEntity`Response.class);" is 209.,242
trainticket-0.0.2-228066f,cancel.service,CancelServiceImpl,getAccount,Long Statement,The length of the statement "ResponseEntity<Response<User>> re=restTemplate.exchange("http://ts-user-service:12342/api/v1/userservice/users/id/" + orderId`HttpMethod.GET`requestEntity`new ParameterizedTypeReference<Response<User>>(){" is 204.,260
trainticket-0.0.2-228066f,cancel.service,CancelServiceImpl,getOrderByIdFromOrder,Long Statement,The length of the statement "ResponseEntity<Response<Order>> re=restTemplate.exchange("http://ts-order-service:12031/api/v1/orderservice/order/" + orderId`HttpMethod.GET`requestEntity`new ParameterizedTypeReference<Response<Order>>(){" is 205.,273
trainticket-0.0.2-228066f,cancel.service,CancelServiceImpl,getOrderByIdFromOrderOther,Long Statement,The length of the statement "ResponseEntity<Response<Order>> re=restTemplate.exchange("http://ts-order-other-service:12032/api/v1/orderOtherService/orderOther/" + orderId`HttpMethod.GET`requestEntity`new ParameterizedTypeReference<Response<Order>>(){" is 221.,286
trainticket-0.0.2-228066f,edu.fudan.common.config,SwaggerConfig,createRestApi,Long Statement,The length of the statement "return new Docket(DocumentationType.SWAGGER_2).apiInfo(apiInfo()).select().apis(RequestHandlerSelectors.basePackage(controller_package_path)).paths(PathSelectors.any()).build();" is 177.,19
trainticket-0.0.2-228066f,edu.fudan.common.config,SwaggerConfig,apiInfo,Long Statement,The length of the statement "return new ApiInfoBuilder().title("springboot利用swagger构建api文档").description("简�?�优雅的restful风格").termsOfServiceUrl("http://blog.csdn.net/saytime").version("1.0").build();" is 193.,29
trainticket-0.0.2-228066f,edu.fudan.common.security.jwt,JWTUtil,getTokenFromHeader,Magic Number,The method contains a magic number: 7,82
trainticket-0.0.2-228066f,config,SecurityConfig,corsConfigurer,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,32
trainticket-0.0.2-228066f,config,SecurityConfig,corsConfigurer,Magic Number,The method contains a magic number: 3600,32
trainticket-0.0.2-228066f,config,SecurityConfig,addCorsMappings,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,43
trainticket-0.0.2-228066f,config,SecurityConfig,addCorsMappings,Magic Number,The method contains a magic number: 3600,43
trainticket-0.0.2-228066f,config,SecurityConfig,configure,Long Statement,The length of the statement "httpSecurity.httpBasic().disable().csrf().disable().sessionManagement().sessionCreationPolicy(SessionCreationPolicy.STATELESS).and().authorizeRequests().antMatchers("/api/v1/configservice/**").permitAll().antMatchers(HttpMethod.POST`"/api/v1/configservice/configs").hasAnyRole("ADMIN").antMatchers(HttpMethod.PUT`"/api/v1/configservice/configs").hasAnyRole("ADMIN").antMatchers(HttpMethod.DELETE`"/api/v1/configservice/configs/*").hasAnyRole("ADMIN").antMatchers("/swagger-ui.html"`"/webjars/**"`"/images/**"`"/configuration/**"`"/swagger-resources/**"`"/v2/**").permitAll().anyRequest().authenticated().and().addFilterBefore(new JWTFilter()`UsernamePasswordAuthenticationFilter.class);" is 686.,56
trainticket-0.0.2-228066f,consignprice.config,SecurityConfig,corsConfigurer,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,31
trainticket-0.0.2-228066f,consignprice.config,SecurityConfig,corsConfigurer,Magic Number,The method contains a magic number: 3600,31
trainticket-0.0.2-228066f,consignprice.config,SecurityConfig,addCorsMappings,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,42
trainticket-0.0.2-228066f,consignprice.config,SecurityConfig,addCorsMappings,Magic Number,The method contains a magic number: 3600,42
trainticket-0.0.2-228066f,consignprice.config,SecurityConfig,configure,Long Statement,The length of the statement "httpSecurity.httpBasic().disable().csrf().disable().sessionManagement().sessionCreationPolicy(SessionCreationPolicy.STATELESS).and().authorizeRequests().antMatchers("/api/v1/consignpriceservice/**").hasAnyRole("ADMIN"`"USER").antMatchers("/swagger-ui.html"`"/webjars/**"`"/images/**"`"/configuration/**"`"/swagger-resources/**"`"/v2/**").permitAll().anyRequest().authenticated().and().addFilterBefore(new JWTFilter()`UsernamePasswordAuthenticationFilter.class);" is 461.,55
trainticket-0.0.2-228066f,consignprice.init,InitData,run,Magic Number,The method contains a magic number: 8,16
trainticket-0.0.2-228066f,consignprice.init,InitData,run,Magic Number,The method contains a magic number: 2,16
trainticket-0.0.2-228066f,consignprice.init,InitData,run,Magic Number,The method contains a magic number: 4,16
trainticket-0.0.2-228066f,consign.config,SecurityConfig,corsConfigurer,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,31
trainticket-0.0.2-228066f,consign.config,SecurityConfig,corsConfigurer,Magic Number,The method contains a magic number: 3600,31
trainticket-0.0.2-228066f,consign.config,SecurityConfig,addCorsMappings,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,42
trainticket-0.0.2-228066f,consign.config,SecurityConfig,addCorsMappings,Magic Number,The method contains a magic number: 3600,42
trainticket-0.0.2-228066f,consign.config,SecurityConfig,configure,Long Statement,The length of the statement "httpSecurity.httpBasic().disable().csrf().disable().sessionManagement().sessionCreationPolicy(SessionCreationPolicy.STATELESS).and().authorizeRequests().antMatchers("/api/v1/consignservice/**").hasAnyRole("ADMIN"`"USER").antMatchers("/swagger-ui.html"`"/webjars/**"`"/images/**"`"/configuration/**"`"/swagger-resources/**"`"/v2/**").permitAll().anyRequest().authenticated().and().addFilterBefore(new JWTFilter()`UsernamePasswordAuthenticationFilter.class);" is 456.,55
trainticket-0.0.2-228066f,consign.service,ConsignServiceImpl,insertConsignRecord,Long Statement,The length of the statement "ResponseEntity<Response<Double>> re=restTemplate.exchange("http://ts-consign-price-service:16110/api/v1/consignpriceservice/consignprice/" + consignRequest.getWeight() + "/"+ consignRequest.isWithin()`HttpMethod.GET`requestEntity`new ParameterizedTypeReference<Response<Double>>(){" is 281.,29
trainticket-0.0.2-228066f,consign.service,ConsignServiceImpl,updateConsignRecord,Long Statement,The length of the statement "ResponseEntity<Response<Double>> re=restTemplate.exchange("http://ts-consign-price-service:16110/api/v1/consignpriceservice/consignprice/" + consignRequest.getWeight() + "/"+ consignRequest.isWithin()`HttpMethod.GET`requestEntity`new ParameterizedTypeReference<Response<Double>>(){" is 281.,69
trainticket-0.0.2-228066f,consign.service,ConsignServiceImpl,queryByAccountId,Long Statement,The length of the statement "if (consignRecords != null && consignRecords.size() > 0) return new Response<>(1`"Find consign by account id success"`consignRecords);" is 134.,106
trainticket-0.0.2-228066f,consign.service,ConsignServiceImpl,queryByConsignee,Long Statement,The length of the statement "if (consignRecords != null && consignRecords.size() > 0) return new Response<>(1`"Find consign by consignee success"`consignRecords);" is 133.,124
trainticket-0.0.2-228066f,contacts.config,SecurityConfig,corsConfigurer,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,31
trainticket-0.0.2-228066f,contacts.config,SecurityConfig,corsConfigurer,Magic Number,The method contains a magic number: 3600,31
trainticket-0.0.2-228066f,contacts.config,SecurityConfig,addCorsMappings,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,42
trainticket-0.0.2-228066f,contacts.config,SecurityConfig,addCorsMappings,Magic Number,The method contains a magic number: 3600,42
trainticket-0.0.2-228066f,contacts.config,SecurityConfig,configure,Long Statement,The length of the statement "httpSecurity.httpBasic().disable().csrf().disable().sessionManagement().sessionCreationPolicy(SessionCreationPolicy.STATELESS).and().authorizeRequests().antMatchers("/api/v1/contactservice/**").hasAnyRole("ADMIN"`"USER").antMatchers("/swagger-ui.html"`"/webjars/**"`"/images/**"`"/configuration/**"`"/swagger-resources/**"`"/v2/**").permitAll().anyRequest().authenticated().and().addFilterBefore(new JWTFilter()`UsernamePasswordAuthenticationFilter.class);" is 456.,55
trainticket-0.0.2-228066f,contacts.entity,Contacts,equals,Long Statement,The length of the statement "return name.equals(other.getName()) && accountId.equals(other.getAccountId()) && documentNumber.equals(other.getDocumentNumber())&& phoneNumber.equals(other.getPhoneNumber())&& documentType == other.getDocumentType();" is 217.,77
trainticket-0.0.2-228066f,execute.config,SecurityConfig,corsConfigurer,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,31
trainticket-0.0.2-228066f,execute.config,SecurityConfig,corsConfigurer,Magic Number,The method contains a magic number: 3600,31
trainticket-0.0.2-228066f,execute.config,SecurityConfig,addCorsMappings,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,42
trainticket-0.0.2-228066f,execute.config,SecurityConfig,addCorsMappings,Magic Number,The method contains a magic number: 3600,42
trainticket-0.0.2-228066f,execute.config,SecurityConfig,configure,Long Statement,The length of the statement "httpSecurity.httpBasic().disable().csrf().disable().sessionManagement().sessionCreationPolicy(SessionCreationPolicy.STATELESS).and().authorizeRequests().antMatchers("/api/v1/executeservice/**").hasAnyRole("ADMIN"`"USER").antMatchers("/swagger-ui.html"`"/webjars/**"`"/images/**"`"/configuration/**"`"/swagger-resources/**"`"/v2/**").permitAll().anyRequest().authenticated().and().addFilterBefore(new JWTFilter()`UsernamePasswordAuthenticationFilter.class);" is 456.,55
trainticket-0.0.2-228066f,execute.entity,Order,Order,Magic Number,The method contains a magic number: 123456789,46
trainticket-0.0.2-228066f,execute.entity,Order,Order,Magic Number,The method contains a magic number: 5,46
trainticket-0.0.2-228066f,execute.entity,Order,equals,Long Statement,The length of the statement "return boughtDate.equals(other.getBoughtDate()) && travelDate.equals(other.getTravelDate()) && travelTime.equals(other.getTravelTime())&& accountId.equals(other.getAccountId())&& contactsName.equals(other.getContactsName())&& contactsDocumentNumber.equals(other.getContactsDocumentNumber())&& documentType == other.getDocumentType() && trainNumber.equals(other.getTrainNumber()) && coachNumber == other.getCoachNumber() && seatClass == other.getSeatClass() && seatNumber.equals(other.getSeatNumber()) && from.equals(other.getFrom()) && to.equals(other.getTo()) && status == other.getStatus() && price.equals(other.price);" is 621.,59
trainticket-0.0.2-228066f,execute.entity,Order,setTravelTime,Magic Number,The method contains a magic number: 1970,133
trainticket-0.0.2-228066f,execute.serivce,ExecuteServiceImpl,executeOrder,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange("http://ts-order-service:12031/api/v1/orderservice/order/status/" + orderId + "/"+ status`HttpMethod.GET`requestEntity`Response.class);" is 185.,106
trainticket-0.0.2-228066f,execute.serivce,ExecuteServiceImpl,executeOrderOther,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange("http://ts-order-other-service:12032/api/v1/orderOtherService/orderOther/status/" + orderId + "/"+ status`HttpMethod.GET`requestEntity`Response.class);" is 201.,119
trainticket-0.0.2-228066f,execute.serivce,ExecuteServiceImpl,getOrderByIdFromOrder,Long Statement,The length of the statement "ResponseEntity<Response<Order>> re=restTemplate.exchange("http://ts-order-service:12031/api/v1/orderservice/order/" + orderId`HttpMethod.GET`requestEntity`new ParameterizedTypeReference<Response<Order>>(){" is 205.,131
trainticket-0.0.2-228066f,execute.serivce,ExecuteServiceImpl,getOrderByIdFromOrderOther,Long Statement,The length of the statement "ResponseEntity<Response<Order>> re=restTemplate.exchange("http://ts-order-other-service:12032/api/v1/orderOtherService/orderOther/" + orderId`HttpMethod.GET`requestEntity`new ParameterizedTypeReference<Response<Order>>(){" is 221.,144
trainticket-0.0.2-228066f,food.config,SecurityConfig,corsConfigurer,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,31
trainticket-0.0.2-228066f,food.config,SecurityConfig,corsConfigurer,Magic Number,The method contains a magic number: 3600,31
trainticket-0.0.2-228066f,food.config,SecurityConfig,addCorsMappings,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,42
trainticket-0.0.2-228066f,food.config,SecurityConfig,addCorsMappings,Magic Number,The method contains a magic number: 3600,42
trainticket-0.0.2-228066f,food.config,SecurityConfig,configure,Long Statement,The length of the statement "httpSecurity.httpBasic().disable().csrf().disable().sessionManagement().sessionCreationPolicy(SessionCreationPolicy.STATELESS).and().authorizeRequests().antMatchers("/api/v1/foodmapservice/**").permitAll().antMatchers("/swagger-ui.html"`"/webjars/**"`"/images/**"`"/configuration/**"`"/swagger-resources/**"`"/v2/**").permitAll().anyRequest().authenticated().and().addFilterBefore(new JWTFilter()`UsernamePasswordAuthenticationFilter.class);" is 441.,55
trainticket-0.0.2-228066f,foodsearch.config,SecurityConfig,corsConfigurer,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,32
trainticket-0.0.2-228066f,foodsearch.config,SecurityConfig,corsConfigurer,Magic Number,The method contains a magic number: 3600,32
trainticket-0.0.2-228066f,foodsearch.config,SecurityConfig,addCorsMappings,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,43
trainticket-0.0.2-228066f,foodsearch.config,SecurityConfig,addCorsMappings,Magic Number,The method contains a magic number: 3600,43
trainticket-0.0.2-228066f,foodsearch.config,SecurityConfig,configure,Long Statement,The length of the statement "httpSecurity.httpBasic().disable().csrf().disable().sessionManagement().sessionCreationPolicy(SessionCreationPolicy.STATELESS).and().authorizeRequests().antMatchers("/api/v1/foodservice/**").permitAll().antMatchers(HttpMethod.DELETE`"/api/v1/foodservice/orders/*").hasAnyRole("ADMIN").antMatchers(HttpMethod.PUT`"/api/v1/foodservice/orders").hasAnyRole("ADMIN").antMatchers(HttpMethod.POST`"/api/v1/foodservice/orders").hasAnyRole("ADMIN").antMatchers("/swagger-ui.html"`"/webjars/**"`"/images/**"`"/configuration/**"`"/swagger-resources/**"`"/v2/**").permitAll().anyRequest().authenticated().and().addFilterBefore(new JWTFilter()`UsernamePasswordAuthenticationFilter.class);" is 675.,56
trainticket-0.0.2-228066f,foodsearch.controller,FoodController,getAllFood,Long Parameter List,The method has 5 parameters. ,59
trainticket-0.0.2-228066f,foodsearch.service,FoodService,getAllFood,Long Parameter List,The method has 5 parameters. ,20
trainticket-0.0.2-228066f,foodsearch.service,FoodServiceImpl,createFoodOrder,Magic Number,The method contains a magic number: 2,30
trainticket-0.0.2-228066f,foodsearch.service,FoodServiceImpl,getAllFood,Complex Method,Cyclomatic complexity of the method is 12,112
trainticket-0.0.2-228066f,foodsearch.service,FoodServiceImpl,getAllFood,Long Identifier,The length of the identifier requestEntityGetTrainFoodListResult is 35.,112
trainticket-0.0.2-228066f,foodsearch.service,FoodServiceImpl,getAllFood,Long Identifier,The length of the identifier requestEntityFoodStoresListResult is 33.,112
trainticket-0.0.2-228066f,foodsearch.service,FoodServiceImpl,getAllFood,Long Parameter List,The method has 5 parameters. ,112
trainticket-0.0.2-228066f,foodsearch.service,FoodServiceImpl,getAllFood,Long Statement,The length of the statement "ResponseEntity<Response<List<TrainFood>>> reGetTrainFoodListResult=restTemplate.exchange("http://ts-food-map-service:18855/api/v1/foodmapservice/trainfoods/" + tripId`HttpMethod.GET`requestEntityGetTrainFoodListResult`new ParameterizedTypeReference<Response<List<TrainFood>>>(){" is 278.,112
trainticket-0.0.2-228066f,foodsearch.service,FoodServiceImpl,getAllFood,Long Statement,The length of the statement "ResponseEntity<Response<Route>> reGetRouteResult=restTemplate.exchange("http://ts-travel-service:12346/api/v1/travelservice/routes/" + tripId`HttpMethod.GET`requestEntityGetRouteResult`new ParameterizedTypeReference<Response<Route>>(){" is 235.,112
trainticket-0.0.2-228066f,foodsearch.service,FoodServiceImpl,getAllFood,Long Statement,The length of the statement "ResponseEntity<Response<String>> reStartStationId=restTemplate.exchange("http://ts-station-service:12345/api/v1/stationservice/stations/id/" + startStation`HttpMethod.GET`requestEntityStartStationId`new ParameterizedTypeReference<Response<String>>(){" is 250.,112
trainticket-0.0.2-228066f,foodsearch.service,FoodServiceImpl,getAllFood,Long Statement,The length of the statement "ResponseEntity<Response<String>> reEndStationId=restTemplate.exchange("http://ts-station-service:12345/api/v1/stationservice/stations/id/" + endStation`HttpMethod.GET`requestEntityEndStationId`new ParameterizedTypeReference<Response<String>>(){" is 244.,112
trainticket-0.0.2-228066f,foodsearch.service,FoodServiceImpl,getAllFood,Long Statement,The length of the statement "ResponseEntity<Response<List<FoodStore>>> reFoodStoresListResult=restTemplate.exchange("http://ts-food-map-service:18855/api/v1/foodmapservice/foodstores"`HttpMethod.POST`requestEntityFoodStoresListResult`new ParameterizedTypeReference<Response<List<FoodStore>>>(){" is 265.,112
trainticket-0.0.2-228066f,foodsearch.service,FoodServiceImpl,getAllFood,Long Statement,The length of the statement "List<FoodStore> res=foodStoresListResult.stream().filter(foodStore -> (foodStore.getStationId().equals(stationId))).collect(Collectors.toList());" is 145.,112
trainticket-0.0.2-228066f,foodsearch.service,FoodServiceImpl,getAllFood,Magic Number,The method contains a magic number: 2,112
trainticket-0.0.2-228066f,inside_payment.config,SecurityConfig,corsConfigurer,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,31
trainticket-0.0.2-228066f,inside_payment.config,SecurityConfig,corsConfigurer,Magic Number,The method contains a magic number: 3600,31
trainticket-0.0.2-228066f,inside_payment.config,SecurityConfig,addCorsMappings,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,42
trainticket-0.0.2-228066f,inside_payment.config,SecurityConfig,addCorsMappings,Magic Number,The method contains a magic number: 3600,42
