Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
trainticket-0.0.4-97fe13c,admintravel.service,AdminTravelServiceImplTest,testAddTravel2,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-travel-service:12346/api/v1/travelservice/trips"`HttpMethod.POST`requestEntity2`Response.class)).thenReturn(re);" is 158.,95
trainticket-0.0.4-97fe13c,admintravel.service,AdminTravelServiceImplTest,testAddTravel3,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-travel2-service:16346/api/v1/travel2service/trips"`HttpMethod.POST`requestEntity2`Response.class)).thenReturn(re);" is 160.,110
trainticket-0.0.4-97fe13c,admintravel.service,AdminTravelServiceImplTest,testAddTravel4,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-travel2-service:16346/api/v1/travel2service/trips"`HttpMethod.POST`requestEntity2`Response.class)).thenReturn(re);" is 160.,125
trainticket-0.0.4-97fe13c,admintravel.service,AdminTravelServiceImplTest,testUpdateTravel1,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-travel-service:12346/api/v1/travelservice/trips"`HttpMethod.PUT`requestEntity2`Response.class)).thenReturn(re);" is 157.,141
trainticket-0.0.4-97fe13c,admintravel.service,AdminTravelServiceImplTest,testUpdateTravel2,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-travel2-service:16346/api/v1/travel2service/trips"`HttpMethod.PUT`requestEntity2`Response.class)).thenReturn(re);" is 159.,156
trainticket-0.0.4-97fe13c,admintravel.service,AdminTravelServiceImplTest,testDeleteTravel1,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-travel-service:12346/api/v1/travelservice/trips/" + "GaoTie"`HttpMethod.DELETE`requestEntity`Response.class)).thenReturn(re);" is 171.,171
trainticket-0.0.4-97fe13c,admintravel.service,AdminTravelServiceImplTest,testDeleteTravel2,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-travel2-service:16346/api/v1/travel2service/trips/" + "K1024"`HttpMethod.DELETE`requestEntity`Response.class)).thenReturn(re);" is 172.,184
trainticket-0.0.4-97fe13c,adminuser.config,SecurityConfig,corsConfigurer,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,38
trainticket-0.0.4-97fe13c,adminuser.config,SecurityConfig,corsConfigurer,Magic Number,The method contains a magic number: 3600,38
trainticket-0.0.4-97fe13c,adminuser.config,SecurityConfig,addCorsMappings,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,49
trainticket-0.0.4-97fe13c,adminuser.config,SecurityConfig,addCorsMappings,Magic Number,The method contains a magic number: 3600,49
trainticket-0.0.4-97fe13c,adminuser.config,SecurityConfig,configure,Long Statement,The length of the statement "httpSecurity.httpBasic().disable().csrf().disable().sessionManagement().sessionCreationPolicy(SessionCreationPolicy.STATELESS).and().authorizeRequests().antMatchers("/swagger-ui.html"`"/webjars/**"`"/images/**"`"/configuration/**"`"/swagger-resources/**"`"/v2/**").permitAll().antMatchers("/api/v1/adminuserservice/users/**").hasRole("ADMIN").anyRequest().authenticated().and().addFilterBefore(new JWTFilter()`UsernamePasswordAuthenticationFilter.class);" is 454.,62
trainticket-0.0.4-97fe13c,adminuser.controller,AdminUserControllerTest,testHome,Long Statement,The length of the statement "mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/adminuserservice/users/welcome")).andExpect(MockMvcResultMatchers.status().isOk()).andExpect(MockMvcResultMatchers.content().string("Welcome to [ AdminUser Service ] !"));" is 223.,39
trainticket-0.0.4-97fe13c,adminuser.controller,AdminUserControllerTest,testGetAllUsers,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/adminuserservice/users")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 188.,46
trainticket-0.0.4-97fe13c,adminuser.controller,AdminUserControllerTest,testUpdateUser,Long Statement,The length of the statement "Mockito.when(adminUserService.updateUser(Mockito.any(UserDto.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 122.,55
trainticket-0.0.4-97fe13c,adminuser.controller,AdminUserControllerTest,testUpdateUser,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.put("/api/v1/adminuserservice/users").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 249.,55
trainticket-0.0.4-97fe13c,adminuser.controller,AdminUserControllerTest,testAddUser,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.post("/api/v1/adminuserservice/users").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 250.,66
trainticket-0.0.4-97fe13c,adminuser.controller,AdminUserControllerTest,testDeleteUser,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.delete("/api/v1/adminuserservice/users/user_id")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 199.,77
trainticket-0.0.4-97fe13c,adminuser.service,AdminUserServiceImpl,getAllUsers,Long Statement,The length of the statement "ResponseEntity<Response<List<User>>> re=restTemplate.exchange(USER_SERVICE_IP_URI`HttpMethod.GET`requestEntity`new ParameterizedTypeReference<Response<List<User>>>(){" is 166.,34
trainticket-0.0.4-97fe13c,adminuser.service,AdminUserServiceImpl,deleteUser,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange(USER_SERVICE_IP_URI + "/" + userId`HttpMethod.DELETE`requestEntity`Response.class);" is 133.,49
trainticket-0.0.4-97fe13c,adminuser.service,AdminUserServiceImpl,addUser,Long Statement,The length of the statement "ResponseEntity<Response<User>> re=restTemplate.exchange(USER_SERVICE_IP_URI + "/register"`HttpMethod.POST`requestEntity`new ParameterizedTypeReference<Response<User>>(){" is 169.,72
trainticket-0.0.4-97fe13c,adminuser.service,AdminUserServiceImplTest,testGetAllUsers,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-user-service:12342/api/v1/userservice/users"`HttpMethod.GET`requestEntity`new ParameterizedTypeReference<Response<List<User>>>(){" is 175.,38
trainticket-0.0.4-97fe13c,adminuser.service,AdminUserServiceImplTest,testDeleteUser,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-user-service:12342/api/v1/userservice/users" + "/" + "userId"`HttpMethod.DELETE`requestEntity`Response.class)).thenReturn(re);" is 172.,52
trainticket-0.0.4-97fe13c,adminuser.service,AdminUserServiceImplTest,testUpdateUser,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-user-service:12342/api/v1/userservice/users"`HttpMethod.PUT`requestEntity2`Response.class)).thenReturn(re);" is 153.,65
trainticket-0.0.4-97fe13c,adminuser.service,AdminUserServiceImplTest,testAddUser,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-user-service:12342/api/v1/userservice/users" + "/register"`HttpMethod.POST`requestEntity2`new ParameterizedTypeReference<Response<User>>(){" is 185.,80
trainticket-0.0.4-97fe13c,assurance.config,SecurityConfig,corsConfigurer,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,38
trainticket-0.0.4-97fe13c,assurance.config,SecurityConfig,corsConfigurer,Magic Number,The method contains a magic number: 3600,38
trainticket-0.0.4-97fe13c,assurance.config,SecurityConfig,addCorsMappings,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,49
trainticket-0.0.4-97fe13c,assurance.config,SecurityConfig,addCorsMappings,Magic Number,The method contains a magic number: 3600,49
trainticket-0.0.4-97fe13c,assurance.config,SecurityConfig,configure,Long Statement,The length of the statement "httpSecurity.httpBasic().disable().csrf().disable().sessionManagement().sessionCreationPolicy(SessionCreationPolicy.STATELESS).and().authorizeRequests().antMatchers("/api/v1/assuranceservice/**").hasRole("USER").antMatchers("/swagger-ui.html"`"/webjars/**"`"/images/**"`"/configuration/**"`"/swagger-resources/**"`"/v2/**").permitAll().anyRequest().authenticated().and().addFilterBefore(new JWTFilter()`UsernamePasswordAuthenticationFilter.class);" is 447.,62
trainticket-0.0.4-97fe13c,assurance.controller,AssuranceControllerTest,testHome,Long Statement,The length of the statement "mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/assuranceservice/welcome")).andExpect(MockMvcResultMatchers.status().isOk()).andExpect(MockMvcResultMatchers.content().string("Welcome to [ Assurance Service ] !"));" is 217.,43
trainticket-0.0.4-97fe13c,assurance.controller,AssuranceControllerTest,testGetAllAssurances,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/assuranceservice/assurances")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 193.,50
trainticket-0.0.4-97fe13c,assurance.controller,AssuranceControllerTest,testGetAllAssuranceType,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/assuranceservice/assurances/types")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 199.,59
trainticket-0.0.4-97fe13c,assurance.controller,AssuranceControllerTest,testDeleteAssurance,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.delete("/api/v1/assuranceservice/assurances/assuranceid/" + assuranceId.toString())).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 234.,68
trainticket-0.0.4-97fe13c,assurance.controller,AssuranceControllerTest,testDeleteAssuranceByOrderId,Long Statement,The length of the statement "Mockito.when(assuranceService.deleteByOrderId(Mockito.any(UUID.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 124.,78
trainticket-0.0.4-97fe13c,assurance.controller,AssuranceControllerTest,testDeleteAssuranceByOrderId,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.delete("/api/v1/assuranceservice/assurances/orderid/" + orderId.toString())).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 226.,78
trainticket-0.0.4-97fe13c,assurance.controller,AssuranceControllerTest,testModifyAssurance,Long Statement,The length of the statement "Mockito.when(assuranceService.modify(Mockito.anyString()`Mockito.anyString()`Mockito.anyInt()`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 148.,88
trainticket-0.0.4-97fe13c,assurance.controller,AssuranceControllerTest,testModifyAssurance,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.patch("/api/v1/assuranceservice/assurances/assurance_id/order_id/1")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 219.,88
trainticket-0.0.4-97fe13c,assurance.controller,AssuranceControllerTest,testCreateNewAssurance,Long Statement,The length of the statement "Mockito.when(assuranceService.create(Mockito.anyInt()`Mockito.anyString()`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 128.,97
trainticket-0.0.4-97fe13c,assurance.controller,AssuranceControllerTest,testCreateNewAssurance,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/assuranceservice/assurances/1/order_id")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 204.,97
trainticket-0.0.4-97fe13c,assurance.controller,AssuranceControllerTest,testGetAssuranceById,Long Statement,The length of the statement "Mockito.when(assuranceService.findAssuranceById(Mockito.any(UUID.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 126.,106
trainticket-0.0.4-97fe13c,assurance.controller,AssuranceControllerTest,testGetAssuranceById,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/assuranceservice/assurances/assuranceid/" + assuranceId.toString())).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 231.,106
trainticket-0.0.4-97fe13c,assurance.controller,AssuranceControllerTest,testFindAssuranceByOrderId,Long Statement,The length of the statement "Mockito.when(assuranceService.findAssuranceByOrderId(Mockito.any(UUID.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 131.,116
trainticket-0.0.4-97fe13c,assurance.controller,AssuranceControllerTest,testFindAssuranceByOrderId,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/assuranceservice/assurance/orderid/" + orderId.toString())).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 222.,116
trainticket-0.0.4-97fe13c,assurance.service,AssuranceServiceImplTest,testGetAllAssurances1,Magic Number,The method contains a magic number: 3.0,158
trainticket-0.0.4-97fe13c,assurance.service,AssuranceServiceImplTest,testGetAllAssuranceTypes,Magic Number,The method contains a magic number: 3.0,176
trainticket-0.0.4-97fe13c,auth.config,WebSecurityConfig,corsConfigurer,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,53
trainticket-0.0.4-97fe13c,auth.config,WebSecurityConfig,corsConfigurer,Magic Number,The method contains a magic number: 3600,53
trainticket-0.0.4-97fe13c,auth.config,WebSecurityConfig,addCorsMappings,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,56
trainticket-0.0.4-97fe13c,auth.config,WebSecurityConfig,addCorsMappings,Magic Number,The method contains a magic number: 3600,56
trainticket-0.0.4-97fe13c,auth.config,WebSecurityConfig,configure,Long Statement,The length of the statement "httpSecurity.httpBasic().disable().csrf().disable().sessionManagement().sessionCreationPolicy(SessionCreationPolicy.STATELESS).and().authorizeRequests().antMatchers("/api/v1/auth"`"/api/v1/auth/hello"`"/api/v1/user/hello").permitAll().antMatchers("/api/v1/users/login").permitAll().antMatchers(HttpMethod.GET`"/api/v1/users").hasRole("ADMIN").antMatchers(HttpMethod.DELETE`"/api/v1/users/*").hasRole("ADMIN").antMatchers("/user/**").permitAll().antMatchers("/swagger-ui.html"`"/webjars/**"`"/images/**"`"/configuration/**"`"/swagger-resources/**"`"/v2/**").permitAll().anyRequest().authenticated().and().addFilterBefore(new JWTFilter()`UsernamePasswordAuthenticationFilter.class);" is 680.,78
trainticket-0.0.4-97fe13c,auth.controller,AuthControllerTest,testGetHello,Long Statement,The length of the statement "mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/auth/hello")).andExpect(MockMvcResultMatchers.status().isOk()).andExpect(MockMvcResultMatchers.content().string("hello"));" is 174.,39
trainticket-0.0.4-97fe13c,auth.controller,AuthControllerTest,testCreateDefaultUser,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.post("/api/v1/auth").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isCreated()).andReturn().getResponse().getContentAsString();" is 237.,46
trainticket-0.0.4-97fe13c,auth.controller,UserControllerTest,testGetHello,Long Statement,The length of the statement "mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/users/hello")).andExpect(MockMvcResultMatchers.status().isOk()).andExpect(MockMvcResultMatchers.content().string("Hello"));" is 175.,47
trainticket-0.0.4-97fe13c,auth.controller,UserControllerTest,testGetToken,Long Statement,The length of the statement "Mockito.when(tokenService.getToken(Mockito.any(BasicAuthDto.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 121.,54
trainticket-0.0.4-97fe13c,auth.controller,UserControllerTest,testGetToken,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.post("/api/v1/users/login").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 239.,54
trainticket-0.0.4-97fe13c,auth.controller,UserControllerTest,testGetAllUser,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/users")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 171.,65
trainticket-0.0.4-97fe13c,auth.controller,UserControllerTest,testDeleteUserById,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.delete("/api/v1/users/" + userId.toString())).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 195.,75
trainticket-0.0.4-97fe13c,auth.init,InitUser,run,Long Statement,The length of the statement "User user=User.builder().userId(UUID.fromString("4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f")).username("fdse_microservice").password(passwordEncoder.encode("111111")).roles(new HashSet<>(Arrays.asList("ROLE_USER"))).build();" is 219.,27
trainticket-0.0.4-97fe13c,auth.init,InitUser,run,Long Statement,The length of the statement "User admin=User.builder().userId(UUID.randomUUID()).username("admin").password(passwordEncoder.encode("222222")).roles(new HashSet<>(Arrays.asList("ROLE_ADMIN"))).build();" is 171.,27
trainticket-0.0.4-97fe13c,auth.security.jwt,JWTProvider,createToken,Long Statement,The length of the statement "return Jwts.builder().setClaims(claims).setIssuedAt(now).setExpiration(validate).signWith(SignatureAlgorithm.HS256`secretKey).compact();" is 136.,29
trainticket-0.0.4-97fe13c,auth.security,UserDetailsServiceImpl,loadUserByUsername,Long Statement,The length of the statement "return userRepository.findByUsername(s).orElseThrow(() -> new UsernameNotFoundException(MessageFormat.format(InfoConstant.USER_NAME_NOT_FOUND_1`s)));" is 149.,24
trainticket-0.0.4-97fe13c,auth.service.impl,TokenServiceImpl,getToken,Long Statement,The length of the statement "ResponseEntity<Boolean> re=restTemplate.exchange("http://ts-verification-code-service:15678/api/v1/verifycode/verify/" + verifyCode`HttpMethod.GET`requestEntity`Boolean.class);" is 176.,46
trainticket-0.0.4-97fe13c,auth.service.impl,TokenServiceImpl,getToken,Long Statement,The length of the statement "User user=userRepository.findByUsername(username).orElseThrow(() -> new UserOperationException(MessageFormat.format(InfoConstant.USER_NAME_NOT_FOUND_1`username)));" is 163.,46
trainticket-0.0.4-97fe13c,auth.service.impl,UserServiceImpl,createDefaultAuthUser,Long Statement,The length of the statement "User user=User.builder().userId(UUID.fromString(dto.getUserId())).username(dto.getUserName()).password(passwordEncoder.encode(dto.getPassword())).roles(new HashSet<>(Arrays.asList(AuthConstant.ROLE_USER))).build();" is 214.,43
trainticket-0.0.4-97fe13c,auth.service.impl,UserServiceImpl,checkUserCreateInfo,Magic Number,The method contains a magic number: 6,71
trainticket-0.0.4-97fe13c,auth.service.impl,UserServiceImpl,checkUserCreateInfo,Magic Number,The method contains a magic number: 6,71
trainticket-0.0.4-97fe13c,auth.service,TokenServiceImplTest,testGetToken1,Long Statement,The length of the statement "Mockito.when(restTemplate.exchange("http://ts-verification-code-service:15678/api/v1/verifycode/verify/" + "verifyCode"`HttpMethod.GET`requestEntity`Boolean.class)).thenReturn(re);" is 180.,52
trainticket-0.0.4-97fe13c,auth.service,TokenServiceImplTest,testGetToken2,Long Statement,The length of the statement "Mockito.when(authenticationManager.authenticate(Mockito.any(UsernamePasswordAuthenticationToken.class))).thenReturn(null);" is 122.,65
trainticket-0.0.4-97fe13c,fdse.microservice.config,SecurityConfig,corsConfigurer,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,38
trainticket-0.0.4-97fe13c,fdse.microservice.config,SecurityConfig,corsConfigurer,Magic Number,The method contains a magic number: 3600,38
trainticket-0.0.4-97fe13c,fdse.microservice.config,SecurityConfig,addCorsMappings,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,49
trainticket-0.0.4-97fe13c,fdse.microservice.config,SecurityConfig,addCorsMappings,Magic Number,The method contains a magic number: 3600,49
trainticket-0.0.4-97fe13c,fdse.microservice.config,SecurityConfig,configure,Long Statement,The length of the statement "httpSecurity.httpBasic().disable().csrf().disable().sessionManagement().sessionCreationPolicy(SessionCreationPolicy.STATELESS).and().authorizeRequests().antMatchers("/api/v1/basicservice/**").permitAll().antMatchers("/swagger-ui.html"`"/webjars/**"`"/images/**"`"/configuration/**"`"/swagger-resources/**"`"/v2/**").permitAll().anyRequest().authenticated().and().addFilterBefore(new JWTFilter()`UsernamePasswordAuthenticationFilter.class);" is 439.,62
trainticket-0.0.4-97fe13c,fdse.microservice.config,SecurityConfig,corsConfigurer,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,39
trainticket-0.0.4-97fe13c,fdse.microservice.config,SecurityConfig,corsConfigurer,Magic Number,The method contains a magic number: 3600,39
trainticket-0.0.4-97fe13c,fdse.microservice.config,SecurityConfig,addCorsMappings,Long Statement,The length of the statement "registry.addMapping("/**").allowedOrigins(ALL).allowedMethods(ALL).allowedHeaders(ALL).allowCredentials(false).maxAge(3600);" is 124.,50
trainticket-0.0.4-97fe13c,fdse.microservice.config,SecurityConfig,addCorsMappings,Magic Number,The method contains a magic number: 3600,50
trainticket-0.0.4-97fe13c,fdse.microservice.config,SecurityConfig,configure,Long Statement,The length of the statement "httpSecurity.httpBasic().disable().csrf().disable().sessionManagement().sessionCreationPolicy(SessionCreationPolicy.STATELESS).and().authorizeRequests().antMatchers(HttpMethod.POST`stations).hasAnyRole(admin).antMatchers(HttpMethod.PUT`stations).hasAnyRole(admin).antMatchers(HttpMethod.DELETE`stations).hasAnyRole(admin).antMatchers("/api/v1/stationservice/**").permitAll().antMatchers("/swagger-ui.html"`"/webjars/**"`"/images/**"`"/configuration/**"`"/swagger-resources/**"`"/v2/**").permitAll().anyRequest().authenticated().and().addFilterBefore(new JWTFilter()`UsernamePasswordAuthenticationFilter.class);" is 610.,63
trainticket-0.0.4-97fe13c,fdse.microservice.controller,BasicControllerTest,testHome,Long Statement,The length of the statement "mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/basicservice/welcome")).andExpect(MockMvcResultMatchers.status().isOk()).andExpect(MockMvcResultMatchers.content().string("Welcome to [ Basic Service ] !"));" is 209.,39
trainticket-0.0.4-97fe13c,fdse.microservice.controller,BasicControllerTest,testQueryForTravel,Long Statement,The length of the statement "Mockito.when(basicService.queryForTravel(Mockito.any(Travel.class)`Mockito.any(HttpHeaders.class))).thenReturn(response);" is 121.,46
trainticket-0.0.4-97fe13c,fdse.microservice.controller,BasicControllerTest,testQueryForTravel,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.post("/api/v1/basicservice/basic/travel").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 253.,46
trainticket-0.0.4-97fe13c,fdse.microservice.controller,BasicControllerTest,testQueryForStationId,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/basicservice/basic/stationName")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 196.,57
trainticket-0.0.4-97fe13c,fdse.microservice.controller,StationControllerTest,testHome,Long Statement,The length of the statement "mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/stationservice/welcome")).andExpect(MockMvcResultMatchers.status().isOk()).andExpect(MockMvcResultMatchers.content().string("Welcome to [ Station Service ] !"));" is 213.,42
trainticket-0.0.4-97fe13c,fdse.microservice.controller,StationControllerTest,testQuery,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/stationservice/stations")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 189.,49
trainticket-0.0.4-97fe13c,fdse.microservice.controller,StationControllerTest,testCreate,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.post("/api/v1/stationservice/stations").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isCreated()).andReturn().getResponse().getContentAsString();" is 256.,58
trainticket-0.0.4-97fe13c,fdse.microservice.controller,StationControllerTest,testUpdate,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.put("/api/v1/stationservice/stations").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 250.,69
trainticket-0.0.4-97fe13c,fdse.microservice.controller,StationControllerTest,testDelete,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.delete("/api/v1/stationservice/stations").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 253.,80
trainticket-0.0.4-97fe13c,fdse.microservice.controller,StationControllerTest,testQueryForStationId,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/stationservice/stations/id/station_name")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 205.,91
trainticket-0.0.4-97fe13c,fdse.microservice.controller,StationControllerTest,testQueryForIdBatch,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.post("/api/v1/stationservice/stations/idlist").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 258.,100
trainticket-0.0.4-97fe13c,fdse.microservice.controller,StationControllerTest,testQueryById,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.get("/api/v1/stationservice/stations/name/station_id")).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 205.,111
trainticket-0.0.4-97fe13c,fdse.microservice.controller,StationControllerTest,testQueryForNameBatch,Long Statement,The length of the statement "String result=mockMvc.perform(MockMvcRequestBuilders.post("/api/v1/stationservice/stations/namelist").contentType(MediaType.APPLICATION_JSON).content(requestJson)).andExpect(MockMvcResultMatchers.status().isOk()).andReturn().getResponse().getContentAsString();" is 260.,120
trainticket-0.0.4-97fe13c,fdse.microservice.entity,Contacts,equals,Long Statement,The length of the statement "return name.equals(other.getName()) && accountId.equals(other.getAccountId()) && documentNumber.equals(other.getDocumentNumber())&& phoneNumber.equals(other.getPhoneNumber())&& documentType == other.getDocumentType();" is 217.,31
trainticket-0.0.4-97fe13c,fdse.microservice.entity,Contacts,hashCode,Magic Number,The method contains a magic number: 17,50
trainticket-0.0.4-97fe13c,fdse.microservice.entity,Contacts,hashCode,Magic Number,The method contains a magic number: 31,50
trainticket-0.0.4-97fe13c,fdse.microservice.entity,Trip,Trip,Long Parameter List,The method has 7 parameters. ,44
trainticket-0.0.4-97fe13c,fdse.microservice.entity,TripId,TripId,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@1792ed28,17
trainticket-0.0.4-97fe13c,fdse.microservice.service,BasicServiceImpl,queryForStationId,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange("http://ts-station-service:12345/api/v1/stationservice/stations/id/" + stationName`HttpMethod.GET`requestEntity`Response.class);" is 178.,106
trainticket-0.0.4-97fe13c,fdse.microservice.service,BasicServiceImpl,checkStationExists,Long Statement,The length of the statement "ResponseEntity<Response> re=restTemplate.exchange("http://ts-station-service:12345/api/v1/stationservice/stations/id/" + stationName`HttpMethod.GET`requestEntity`Response.class);" is 178.,118
